Acct Code,Acct Name,Acct Type,Op ID,Op Date,Op Type,Op Name,Op Detail,Op Amount
0003-OZ,ALARAMEZE  GIDA SAN,OZ,27362,44968,2,000633684,777/KİŞ-8022544-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHSU,314.91
0003-OZ,ALARAMEZE  GIDA SAN,OZ,27349,44968,2,000926464,777/KİŞ-3859607-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHSU,108.25
0003-OZ,ALARAMEZE  GIDA SAN,OZ,27345,44968,2,000954491,777/KİŞ-6389786-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHSU,567.83
0003-OZ,ALARAMEZE  GIDA SAN,OZ,27342,44968,2,000744400,777/KİŞ-7645068-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHSU,118.09
0003-OZ,ALARAMEZE  GIDA SAN,OZ,27335,44968,2,000648551,777/KİŞ-4435749-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHSU,59.05
0003-OZ,ALARAMEZE  GIDA SAN,OZ,27332,44968,2,000696313,777/KİŞ-4665123-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHSU,59.05
0003-OZ,ALARAMEZE  GIDA SAN,OZ,27321,44968,2,000917791,777/KİŞ-0109954-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHSU,118.09
0003-OZ,ALARAMEZE  GIDA SAN,OZ,27316,44968,2,000705798,777/KİŞ-3441456-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHSU,118.09
0003-OZ,ALARAMEZE  GIDA SAN,OZ,27303,44968,2,000660793,777/KİŞ-7389598-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHSU,44.28
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18677,44897,2,000722341,0777/KİŞ-1474749-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,226.34
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18660,44897,2,000697965,0777/KİŞ-7822009-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,85.62
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18648,44897,2,000590816,0777/KİŞ-1589879-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,44.28
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18640,44897,2,000884829,0777/KİŞ-4932230-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,215.52
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18632,44897,2,000512134,0777/KİŞ-8030209-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,147.62
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18628,44897,2,000775906,0777/KİŞ-9206077-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,237.17
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18621,44897,2,000634321,7777/MBL-3007378-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,56.09
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18616,44897,2,000658328,0777/KİŞ-5095660-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,17.71
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18613,44897,2,000922752,0777/KİŞ-6128148-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,196.82
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18609,44897,2,000676982,0777/KİŞ-7148232-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,76.76
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18606,44897,2,000712689,0777/KİŞ-9420664-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,69.87
0003-OZ,ALARAMEZE  GIDA SAN,OZ,18602,44897,2,000988391,0777/KİŞ-0612026-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,49.21
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16827,44867,2,000847923,0777/KİŞ-2992201-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,765.63
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16822,44867,2,000674824,0777/KİŞ-4253237-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,992.96
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16816,44867,2,000542242,0777/KİŞ-5731286-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,447.77
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16810,44867,2,000823708,0777/KİŞ-6768052-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,405.45
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16805,44867,2,000833864,0777/KİŞ-9003599-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,5382.04
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16800,44867,2,000705156,0777/KİŞ-0545548-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,449.73
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16794,44867,2,000959316,0777/KİŞ-1500543-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,825.66
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16789,44867,2,000748792,0777/KİŞ-2660060-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1198.51
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16783,44867,2,000932282,0777/KİŞ-3398466-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,703.52
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16778,44867,2,000976458,0777/KİŞ-6473492-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,4184.39
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16772,44867,2,000853578,0777/KİŞ-7997186-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,540.27
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16767,44867,2,000601250,0777/KİŞ-8984450-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1205.52
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16762,44867,2,000854757,0777/KİŞ-0279891-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1545.04
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16758,44867,2,000617172,0777/KİŞ-1337123-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,953.59
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16753,44867,2,000624672,0777/KİŞ-3497645-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,6039.08
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16748,44867,2,000950843,0777/KİŞ-4641195-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,408.94
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16743,44867,2,000724928,0777/KİŞ-5661554-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1361.01
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16738,44867,2,000555342,0777/KİŞ-6879906-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,268.66
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16733,44867,2,000748687,0777/KİŞ-7593285-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1273.28
0003-OZ,ALARAMEZE  GIDA SAN,OZ,16728,44867,2,000871848,0777/KİŞ-0289796-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,4487.00
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15157,44839,2,000503191,0777/KİŞ-1732810-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,4006.37
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15150,44839,2,000981970,0777/KİŞ-6114748-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1189.78
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15144,44839,2,000535296,0777/KİŞ-8550402-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,2000.18
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15138,44839,2,000814516,0777/KİŞ-9618852-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,891.10
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15132,44839,2,000632069,0777/KİŞ-1045164-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,487.47
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15126,44839,2,000812374,0777/KİŞ-1754570-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,2009.04
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15120,44839,2,000568771,0777/KİŞ-2703588-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1036.26
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15115,44839,2,000599791,0777/KİŞ-4825340-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,4709.41
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15109,44839,2,000943702,0777/KİŞ-5887284-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,133.84
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15103,44839,2,000801165,0777/KİŞ-7112296-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,768.59
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15097,44839,2,000943156,0777/KİŞ-7656933-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,798.11
0003-OZ,ALARAMEZE  GIDA SAN,OZ,15092,44839,2,000760169,0777/KİŞ-8722709-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,363.89
0003-OZ,ALARAMEZE  GIDA SAN,OZ,14121,44824,2,000714938,0777/KİŞ-1111600-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,3195.56
0003-OZ,ALARAMEZE  GIDA SAN,OZ,14115,44824,2,000616372,0777/KİŞ-2438201-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,89.55
0003-OZ,ALARAMEZE  GIDA SAN,OZ,14104,44824,2,000636977,0777/KİŞ-4590803-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,775.47
0003-OZ,ALARAMEZE  GIDA SAN,OZ,14098,44824,2,000914404,0777/KİŞ-4214841-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,4233.60
0003-OZ,ALARAMEZE  GIDA SAN,OZ,14092,44824,2,000824110,0777/KİŞ-5735430-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,41.33
0003-OZ,ALARAMEZE  GIDA SAN,OZ,14086,44824,2,000538278,0777/KİŞ-6522099-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,133.84
0003-OZ,ALARAMEZE  GIDA SAN,OZ,14080,44824,2,000838223,0777/KİŞ-7647315-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,343.45
0003-OZ,ALARAMEZE  GIDA SAN,OZ,14075,44824,2,000593054,0777/KİŞ-8579328-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1155.33
0003-OZ,ALARAMEZE  GIDA SAN,OZ,14069,44824,2,000996147,0777/KİŞ-9499798-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,902.91
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13152,44805,2,000571406,0777/KİŞ-7862869-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,970.81
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13147,44805,2,000867374,0777/KİŞ-9537319-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,514.68
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13141,44805,2,000587645,0777/KİŞ-1048510-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,552.08
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13135,44805,2,000832054,0777/KİŞ-2428541-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1747.76
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13130,44805,2,000888908,0777/KİŞ-5914906-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,3717.93
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13124,44805,2,000692529,0777/KİŞ-7360120-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,110.22
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13119,44805,2,000981334,0777/KİŞ-8833028-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,551.10
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13113,44805,2,000701600,0777/KİŞ-0284472-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,800.07
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13107,44805,2,000994782,0777/KİŞ-1711376-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1847.16
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13101,44805,2,000503548,0777/KİŞ-4781157-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,3736.68
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13095,44805,2,000601087,0777/KİŞ-7634541-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1584.25
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13087,44805,2,000726362,0777/KİŞ-4973383-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,2339.11
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13081,44805,2,000971587,0777/KİŞ-8559658-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,420.21
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13075,44805,2,000779877,0777/KİŞ-0405205-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,329.67
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13069,44805,2,000816506,0777/KİŞ-0585955-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,596.86
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13063,44805,2,000541506,0777/KİŞ-1843427-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,541.26
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13057,44805,2,000619620,0777/KİŞ-5757308-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,954.58
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13051,44805,2,000876797,0777/KİŞ-7130959-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,865.02
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13045,44805,2,000656747,0777/KİŞ-8634219-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,960.48
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13039,44805,2,000617932,0777/KİŞ-1473395-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1074.64
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13033,44805,2,000791206,0777/KİŞ-2155801-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,774.49
0003-OZ,ALARAMEZE  GIDA SAN,OZ,13027,44805,2,000716201,0777/KİŞ-5636494-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,2472.06
0003-OZ,ALARAMEZE  GIDA SAN,OZ,12912,44805,2,000905635,0777/KİŞ-3306636-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,857.86
0003-OZ,ALARAMEZE  GIDA SAN,OZ,12906,44805,2,000927687,0777/KİŞ-6210998-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,1496.82
0003-OZ,ALARAMEZE  GIDA SAN,OZ,12900,44805,2,000804686,0777/KİŞ-7733997-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,696.55
0003-OZ,ALARAMEZE  GIDA SAN,OZ,12894,44805,2,000542588,0777/KİŞ-8853364-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,872.90
0003-OZ,ALARAMEZE  GIDA SAN,OZ,12888,44805,2,000857414,0777/KİŞ-0495201-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,330.46
0003-OZ,ALARAMEZE  GIDA SAN,OZ,12882,44805,2,000610345,0777/KİŞ-1765176-ALARMEZE GIDA SANAYI VE TIC LTD ŞTI-HESABA MAHS,600.79
0004,ARDA ELEKTRONİKxxxxx,S,,44166,,,,
0004-OZ,PANGEA GIDA SAN VE T,OZ,18971,44867,2,,0777/KİŞ-3015666-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1158.21
0004-OZ,PANGEA GIDA SAN VE T,OZ,18675,44897,2,000725044,0777/KİŞ-1482393-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,444.81
0004-OZ,PANGEA GIDA SAN VE T,OZ,18668,44897,2,000818036,0777/KİŞ-3911529-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,3708.25
0004-OZ,PANGEA GIDA SAN VE T,OZ,18664,44897,2,000663185,0777/KİŞ-5253835-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,985.08
0004-OZ,PANGEA GIDA SAN VE T,OZ,18658,44897,2,000699386,0777/KİŞ-7827009-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2864.56
0004-OZ,PANGEA GIDA SAN VE T,OZ,16825,44867,2,000851517,0777/KİŞ-3001992-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2373.40
0004-OZ,PANGEA GIDA SAN VE T,OZ,16820,44867,2,000676466,0777/KİŞ-4257549-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,5559.18
0004-OZ,PANGEA GIDA SAN VE T,OZ,16819,44867,2,000677331,0777/KİŞ-4261129-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1211.92
0004-OZ,PANGEA GIDA SAN VE T,OZ,16814,44867,2,000543003,0777/KİŞ-5734149-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2359.87
0004-OZ,PANGEA GIDA SAN VE T,OZ,16813,44867,2,000543509,0777/KİŞ-5736653-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1567.18
0004-OZ,PANGEA GIDA SAN VE T,OZ,16808,44867,2,000824935,0777/KİŞ-6771499-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2133.04
0004-OZ,PANGEA GIDA SAN VE T,OZ,16807,44867,2,000825423,0777/KİŞ-6773105-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,852.72
0004-OZ,PANGEA GIDA SAN VE T,OZ,16803,44867,2,000835806,0777/KİŞ-9009107-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,4104.93
0004-OZ,PANGEA GIDA SAN VE T,OZ,16802,44867,2,000836400,0777/KİŞ-9010739-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,3077.28
0004-OZ,PANGEA GIDA SAN VE T,OZ,16798,44867,2,000705965,0777/KİŞ-0547920-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1592.30
0004-OZ,PANGEA GIDA SAN VE T,OZ,16797,44867,2,000706719,0777/KİŞ-0550432-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1092.35
0004-OZ,PANGEA GIDA SAN VE T,OZ,16792,44867,2,000960085,0777/KİŞ-1502796-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2302.79
0004-OZ,PANGEA GIDA SAN VE T,OZ,16787,44867,2,000749692,0777/KİŞ-2662802-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,743.98
0004-OZ,PANGEA GIDA SAN VE T,OZ,16786,44867,2,000750065,0777/KİŞ-2663884-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1675.43
0004-OZ,PANGEA GIDA SAN VE T,OZ,16781,44867,2,000933269,0777/KİŞ-3401246-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1269.49
0004-OZ,PANGEA GIDA SAN VE T,OZ,16776,44867,2,000977992,0777/KİŞ-6479769-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,5034.97
0004-OZ,PANGEA GIDA SAN VE T,OZ,16775,44867,2,000978638,0777/KİŞ-6482315-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,3470.43
0004-OZ,PANGEA GIDA SAN VE T,OZ,16770,44867,2,000857248,0777/KİŞ-8009270-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2814.53
0004-OZ,PANGEA GIDA SAN VE T,OZ,16769,44867,2,000857680,0777/KİŞ-8010680-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,218.85
0004-OZ,PANGEA GIDA SAN VE T,OZ,16765,44867,2,000602023,0777/KİŞ-8987354-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2695.94
0004-OZ,PANGEA GIDA SAN VE T,OZ,16756,44867,2,000617976,0777/KİŞ-1339317-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,5960.73
0004-OZ,PANGEA GIDA SAN VE T,OZ,16751,44867,2,000625807,0777/KİŞ-3500708-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,8245.43
0004-OZ,PANGEA GIDA SAN VE T,OZ,16746,44867,2,000951647,0777/KİŞ-4643655-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,3312.48
0004-OZ,PANGEA GIDA SAN VE T,OZ,16741,44867,2,000725743,0777/KİŞ-5663760-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2076.73
0004-OZ,PANGEA GIDA SAN VE T,OZ,16736,44867,2,000558078,0777/KİŞ-6887748-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1499.44
0004-OZ,PANGEA GIDA SAN VE T,OZ,16731,44867,2,000750371,0777/KİŞ-7597890-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,3183.79
0004-OZ,PANGEA GIDA SAN VE T,OZ,16726,44867,2,000872970,0777/KİŞ-0292980-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,3573.27
0004-OZ,PANGEA GIDA SAN VE T,OZ,15155,44839,2,000505009,0777/KİŞ-1737663-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,7639.85
0004-OZ,PANGEA GIDA SAN VE T,OZ,15154,44839,2,000505822,0777/KİŞ-1739801-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,8666.56
0004-OZ,PANGEA GIDA SAN VE T,OZ,15148,44839,2,000982987,0777/KİŞ-6117680-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1965.25
0004-OZ,PANGEA GIDA SAN VE T,OZ,15147,44839,2,000983525,0777/KİŞ-6119768-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,432.02
0004-OZ,PANGEA GIDA SAN VE T,OZ,15142,44839,2,000536502,0777/KİŞ-8553955-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,4942.55
0004-OZ,PANGEA GIDA SAN VE T,OZ,15141,44839,2,000537093,0777/KİŞ-8555265-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2809.11
0004-OZ,PANGEA GIDA SAN VE T,OZ,15136,44839,2,000815927,0777/KİŞ-9623243-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,893.71
0004-OZ,PANGEA GIDA SAN VE T,OZ,15135,44839,2,000816463,0777/KİŞ-9624798-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1135.65
0004-OZ,PANGEA GIDA SAN VE T,OZ,15130,44839,2,000632961,0777/KİŞ-1047610-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2506.50
0004-OZ,PANGEA GIDA SAN VE T,OZ,15129,44839,2,000633379,0777/KİŞ-1048995-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,955.07
0004-OZ,PANGEA GIDA SAN VE T,OZ,15124,44839,2,000813241,0777/KİŞ-1757263-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,584.68
0004-OZ,PANGEA GIDA SAN VE T,OZ,15123,44839,2,000813691,0777/KİŞ-1758510-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,755.79
0004-OZ,PANGEA GIDA SAN VE T,OZ,15118,44839,2,000570729,0777/KİŞ-2708464-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2671.83
0004-OZ,PANGEA GIDA SAN VE T,OZ,15117,44839,2,000571270,0777/KİŞ-2709901-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,831.56
0004-OZ,PANGEA GIDA SAN VE T,OZ,15113,44839,2,000601362,0777/KİŞ-4828939-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,5663.99
0004-OZ,PANGEA GIDA SAN VE T,OZ,15112,44839,2,000602458,0777/KİŞ-4831749-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2556.69
0004-OZ,PANGEA GIDA SAN VE T,OZ,15107,44839,2,000945854,0777/KİŞ-5892122-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,3838.97
0004-OZ,PANGEA GIDA SAN VE T,OZ,15106,44839,2,000946678,0777/KİŞ-5894275-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1012.64
0004-OZ,PANGEA GIDA SAN VE T,OZ,15101,44839,2,000803407,0777/KİŞ-7117592-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1711.84
0004-OZ,PANGEA GIDA SAN VE T,OZ,15100,44839,2,000806470,0777/KİŞ-7127142-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,934.90
0004-OZ,PANGEA GIDA SAN VE T,OZ,15095,44839,2,000944581,0777/KİŞ-7660880-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,1017.56
0004-OZ,PANGEA GIDA SAN VE T,OZ,15091,44839,2,000763361,0777/KİŞ-8729521-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,3685.58
0004-OZ,PANGEA GIDA SAN VE T,OZ,15090,44839,2,000764712,0777/KİŞ-8732533-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,2651.50
0004-OZ,PANGEA GIDA SAN VE T,OZ,14120,44824,2,000715790,0777/KİŞ-1113869-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,3678.57
0004-OZ,PANGEA GIDA SAN VE T,OZ,14119,44824,2,000716621,0777/KİŞ-1116333-PANGEA GIDA SANAYI VE TICARET LIMITED ŞI-HESABA,5130.18
